"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
54 0.964570723731046 2 9 "GO:0034067" "protein localization to Golgi apparatus" 0.990339915521848
-65 0.968265015127364 2 5 "GO:0034085" "establishment of sister chromatid cohesion" 0.990339915521848
864 0.560673682204065 4 6 "GO:0034091;GO:0034182" "regulation of maintenance of mitotic sister chromatid cohesion" 0.831774246645841
-112 0.715545878969532 4 141 "GO:0034097" "response to cytokine" 0.906589681607029
625 0.431244692878553 2 21 "GO:0034110" "regulation of homotypic cell-cell adhesion" 0.76980725310112
-639 0.578741135097955 2 10 "GO:0034121;GO:0034122" "regulation of toll-like receptor signaling pathway" 0.840634080058803
-95 0.894302937826618 3 26 "GO:0034198;GO:1990928" "response to amino acid starvation" 0.974229179375733
-306 0.850991348935703 2 5 "GO:0034201" "response to oleic acid" 0.96098968987439
1415 0.178132248222895 4 12 "GO:0034214" "protein hexamerization" 0.54625877522973
-1586 0.16797716126158 2 10 "GO:0034219" "carbohydrate transmembrane transport" 0.535530914030427
-340 0.0367299937368798 4 521 "GO:0034220" "ion transmembrane transport" 0.259973650585102
1137 0.00694032928614207 3 75 "GO:0034250;GO:0045727" "positive regulation of cellular amide metabolic process" 0.105776697441348
-1170 0.172579384088138 2 18 "GO:0034260" "negative regulation of GTPase activity" 0.538527987611474
-306 0.700467209060616 2 21 "GO:0034293" "sexual sporulation" 0.899172203390075
-1639 0.202613380477323 6 8 "GO:0034306;GO:0043940;GO:0034307" "regulation of sexual sporulation resulting in formation of a cellular spore" 0.575979221833425
-918 0.0365122730943161 2 69 "GO:0034308" "primary alcohol metabolic process" 0.25975341131493
-366 0.738555864111635 2 11 "GO:0034310;GO:0006068" "primary alcohol catabolic process" 0.914703739800024
-1759 0.0814317939802007 5 13 "GO:0034312;GO:0034311" "diol metabolic process" 0.389912426561094
-3753 0.000353565112194041 2 12 "GO:0034314" "Arp2/3 complex-mediated actin nucleation" 0.0147648790852232
-1765 0.000541749066621697 2 51 "GO:0034329" "cell junction assembly" 0.0200207442673647
-581 0.12098180848288 4 95 "GO:0034330" "cell junction organization" 0.46307977289139
850 0.483515875713798 2 9 "GO:0034331" "cell junction maintenance" 0.797457463262567
-1322 0.174027183219618 2 14 "GO:0034332;GO:0034333" "adherens junction organization" 0.540019446625007
1118 0.140749436196907 2 23 "GO:0034341;GO:0071346" "response to interferon-gamma" 0.491857443981827
1370 0.356459404055352 2 6 "GO:0034367" "protein-containing complex remodeling" 0.720995448788259
-669 0.5814816941168 2 9 "GO:0034377;GO:0065005" "protein-lipid complex assembly" 0.840824016469573
212 0.896135667714518 2 5 "GO:0034380" "high-density lipoprotein particle assembly" 0.974928513054633
-1202 0.216483019264932 2 14 "GO:0034381;GO:0034383" "plasma lipoprotein particle clearance" 0.592808582590397
-932 0.291090651442545 2 17 "GO:0034389" "lipid droplet organization" 0.657542456984933
424 0.552202714807731 2 26 "GO:0034394" "protein localization to cell surface" 0.827412463953026
2010 0.0556958454929319 5 12 "GO:0034397" "telomere localization" 0.321934955624772
232 0.637467072290499 2 55 "GO:0034401;GO:0097549" "chromatin organization involved in regulation of transcription" 0.866838975540581
-1181 0.00035762200796991 2 122 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 0.0147864307453697
-1826 0.132239753093127 2 9 "GO:0034405" "response to fluid shear stress" 0.48020279036252
678 0.676702146934811 5 5 "GO:0034433;GO:0034434" "steroid esterification" 0.887255311020336
-1747 0.203949473486529 3 7 "GO:0034446" "substrate adhesion-dependent cell spreading" 0.577027778644814
-1129 0.176374727233142 2 19 "GO:0034453" "microtubule anchoring" 0.544988525535081
-461 0.674533374951573 3 11 "GO:0034454;GO:0072393" "microtubule anchoring at microtubule organizing center" 0.886349504135687
483 0.00797585279689754 2 413 "GO:0034470" "ncRNA processing" 0.113357722104639
2698 0.00224140740905894 2 17 "GO:0034471;GO:0000966" "RNA 5'-end processing" 0.0563289144291481
-499 0.698286804567259 3 8 "GO:0034472;GO:0034427;GO:0034475" "snRNA 3'-end processing" 0.899172203390075
-819 0.524348065135969 2 8 "GO:0034486;GO:0034487" "vacuolar transmembrane transport" 0.813991789142569
-2200 0.138483087327148 2 6 "GO:0034497" "protein localization to phagophore assembly site" 0.488157223637251
-322 0.664790657914955 3 24 "GO:0034501;GO:0071459" "protein localization to kinetochore" 0.882832001090306
382 0.49160081241682 3 43 "GO:0034502" "protein localization to chromosome" 0.801923825254938
814 0.0230649509265835 3 104 "GO:0034504;GO:0006606;GO:0051170" "protein localization to nucleus" 0.205371503346296
-578 0.633454827288729 2 9 "GO:0034587" "piRNA metabolic process" 0.86566552434005
387 0.251430956162998 3 117 "GO:0034599" "cellular response to oxidative stress" 0.619454674298926
1898 8.7895094685433e-06 3 73 "GO:0034605" "cellular response to heat" 0.000703574722897571
1019 0.102663734411017 5 34 "GO:0034612;GO:0071356" "response to tumor necrosis factor" 0.428723754900407
-83 0.572720512312988 3 639 "GO:0034613;GO:0070727" "cellular macromolecule localization" 0.837729585882626
-202 0.749796351036522 2 33 "GO:0034614" "cellular response to reactive oxygen species" 0.921361997788686
1260 0.0624445553611159 3 29 "GO:0034620;GO:0035967" "cellular response to topologically incorrect protein" 0.337879295566757
532 0.000374590653447028 2 622 "GO:0034622" "cellular protein-containing complex assembly" 0.0151872870756776
-1684 0.0234840172811539 2 24 "GO:0034629" "cellular protein-containing complex localization" 0.206598587430386
185 0.74557708650998 2 41 "GO:0034637" "cellular carbohydrate biosynthetic process" 0.920006312406023
486 0.393440862276856 3 41 "GO:0034644" "cellular response to UV" 0.741449158473122
525 3.49203895220706e-05 2 883 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.00243045911073611
393 0.00761851089421183 4 644 "GO:0034654" "nucleobase-containing compound biosynthetic process" 0.11112467751475
-19 0.933399526262157 3 272 "GO:0034655;GO:0044270;GO:0046700" "cellular nitrogen compound catabolic process" 0.981832851806239
827 1.65174988839212e-07 3 555 "GO:0034660" "ncRNA metabolic process" 3.28462263520262e-05
1620 0.31932800999893 4 5 "GO:0034720" "histone H3-K4 demethylation" 0.685611192676366
1222 0.209033984075915 6 14 "GO:0034724" "DNA replication-independent nucleosome organization" 0.584679114200282
989 0.0242313343870552 2 69 "GO:0034728" "nucleosome organization" 0.208527952090433
-1251 0.0279546467296296 4 41 "GO:0034754" "cellular hormone metabolic process" 0.222898066906816
-353 0.74739759916174 7 11 "GO:0034755" "iron ion transmembrane transport" 0.920432799990115
-214 0.439724195481819 2 175 "GO:0034765;GO:0034762" "regulation of transmembrane transport" 0.774224152521764
768 0.182436992795849 2 40 "GO:0034766;GO:0034763" "negative regulation of ion transmembrane transport" 0.550077171058098
-375 0.414553740449659 2 63 "GO:0034767;GO:0034764" "positive regulation of transmembrane transport" 0.758967988358979
-748 0.397065134479703 2 17 "GO:0034975" "protein folding in endoplasmic reticulum" 0.742439590952273
513 0.0859224194573333 2 150 "GO:0034976" "response to endoplasmic reticulum stress" 0.397397283654066
2387 0.0141405961214187 2 14 "GO:0034982" "mitochondrial protein processing" 0.156418107073544
1023 0.426467852229916 7 8 "GO:0034983" "peptidyl-lysine deacetylation" 0.765661973736943
1084 0.505329718099174 6 5 "GO:0035002;GO:0042045" "liquid clearance, open tracheal system" 0.805134262793648
-694 0.566989169783196 5 9 "GO:0035006;GO:0035010;GO:0035011" "melanization defense response" 0.833309430085634
-869 0.389229892823946 2 13 "GO:0035019" "somatic stem cell population maintenance" 0.740489405655047
-2216 0.0541479867296425 2 10 "GO:0035020" "regulation of Rac protein signal transduction" 0.319618731519412
-18 0.96902243627889 8 61 "GO:0035023" "regulation of Rho protein signal transduction" 0.990366542804857
613 0.706540197655012 2 5 "GO:0035024" "negative regulation of Rho protein signal transduction" 0.90192936104377
611 0.420537205494067 2 23 "GO:0035065;GO:2000756" "regulation of peptidyl-lysine acetylation" 0.763308947757049
841 0.540686062590928 6 7 "GO:0035066;GO:2000758" "positive regulation of histone acetylation" 0.821404504716992
-828 0.519670853251603 3 8 "GO:0035067" "negative regulation of histone acetylation" 0.811979273303506
-1722 0.00847130298781131 2 31 "GO:0035082" "axoneme assembly" 0.117920537590333
-1087 0.181659232464007 2 20 "GO:0035088;GO:0061245;GO:0045197" "establishment or maintenance of bipolar cell polarity" 0.550077171058098
-835 0.446831100233326 2 11 "GO:0035090;GO:0045199" "maintenance of apical/basal cell polarity" 0.778134559872548
-686 0.617856741541844 2 7 "GO:0035093" "spermatogenesis, exchange of chromosomal proteins" 0.857461828727675
-674 0.558216383774016 3 10 "GO:0035094" "response to nicotine" 0.830463704538757
-1558 0.257273642892734 4 7 "GO:0035099" "hemocyte migration" 0.624832923178772
1475 0.25164119555642 2 8 "GO:0035103" "sterol regulatory element binding protein cleavage" 0.61960709471911
-7 0.991479107220718 2 30 "GO:0035107" "appendage morphogenesis" 0.997690783555113
-501 0.606257528431597 3 14 "GO:0035108" "limb morphogenesis" 0.851002164279109
369 0.704275724312759 3 14 "GO:0035114;GO:0035120" "imaginal disc-derived appendage morphogenesis" 0.900506866114538
-621 0.608727085093197 2 9 "GO:0035136" "forelimb morphogenesis" 0.852756031354911
-449 0.492292014676695 3 31 "GO:0035148" "tube formation" 0.802130875195492
1859 0.253273967865475 2 5 "GO:0035151;GO:0035159" "regulation of tube size, open tracheal system" 0.621428959933151
-34 0.975156633184131 3 11 "GO:0035152" "regulation of tube architecture, open tracheal system" 0.992907078090321
-215 0.894676461423835 2 5 "GO:0035162" "embryonic hemopoiesis" 0.974229179375733
-582 0.720390760639224 2 5 "GO:0035166" "post-embryonic hemopoiesis" 0.907586932257972
769 0.576181410883339 2 7 "GO:0035176" "social behavior" 0.840158948126412
2343 0.149923521114545 6 5 "GO:0035195" "gene silencing by miRNA" 0.508182324816834
-1227 0.31171255650153 9 9 "GO:0035196" "production of miRNAs involved in gene silencing by miRNA" 0.677123328491369
-1419 0.302155136635093 3 7 "GO:0035212" "cell competition in a multicellular organism" 0.668683749033768
-33 0.936329613196711 3 80 "GO:0035239" "tube morphogenesis" 0.982934254577543
1514 0.011466664073156 2 37 "GO:0035264" "multicellular organism growth" 0.138395344420519
183 0.873500790144983 2 10 "GO:0035265" "organ growth" 0.968044659538037
1796 0.269725806487473 2 5 "GO:0035266" "meristem growth" 0.63672977269174
-1835 0.0437564647971991 7 16 "GO:0035268;GO:0097502;GO:0035269" "protein O-linked mannosylation" 0.288668241695266
457 0.458016076623183 3 35 "GO:0035295" "tube development" 0.784271315172484
-248 0.655010034630937 2 43 "GO:0035303;GO:0035304" "regulation of dephosphorylation" 0.877419207648159
207 0.850055827574713 5 11 "GO:0035306;GO:0035307" "positive regulation of protein dephosphorylation" 0.960192895848526
-716 0.445812047930423 2 15 "GO:0035329" "hippo signaling" 0.777230585600118
-2500 0.00275268503632002 4 19 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.0634512182351612
243 0.8245940566423 8 11 "GO:0035336" "long-chain fatty-acyl-CoA metabolic process" 0.951130758219686
37 0.968638546681245 7 15 "GO:0035337" "fatty-acyl-CoA metabolic process" 0.990339915521848
1058 0.476348959730471 6 6 "GO:0035338" "long-chain fatty-acyl-CoA biosynthetic process" 0.79244248919844
-2247 0.0508447221876486 3 10 "GO:0035356;GO:0070328;GO:0055090" "triglyceride homeostasis" 0.312706273719618
268 0.845593861286637 7 7 "GO:0035372" "protein localization to microtubule" 0.959136286788934
-442 0.49958170199768 3 31 "GO:0035418;GO:1902414" "protein localization to synapse" 0.804298596113427
-1088 0.231982062419915 3 16 "GO:0035435" "phosphate ion transmembrane transport" 0.602697865102537
1195 0.236335582233381 4 13 "GO:0035459" "vesicle cargo loading" 0.604491085729877
-747 0.646126399446211 2 5 "GO:0035461" "vitamin transmembrane transport" 0.871920426679666
1477 0.178311791088031 3 11 "GO:0035494" "SNARE complex disassembly" 0.54625877522973
-1063 0.380808188551773 2 9 "GO:0035511;GO:0080111" "DNA demethylation" 0.734189748565191
-1680 0.257979323750823 4 6 "GO:0035519" "protein K29-linked ubiquitination" 0.625628369662969
1744 0.129677386434249 8 10 "GO:0035520" "monoubiquitinated protein deubiquitination" 0.478818065132651
1742 0.084313665626467 3 13 "GO:0035542" "regulation of SNARE complex assembly" 0.394282046647398
-283 0.0189167410300598 2 985 "GO:0035556" "intracellular signal transduction" 0.186307259917393
2028 0.077973552711523 4 10 "GO:0035561;GO:0035563" "regulation of chromatin binding" 0.379835581626683
-628 0.44025262580413 3 20 "GO:0035567" "non-canonical Wnt signaling pathway" 0.774224152521764
-1576 0.133588641500254 2 12 "GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.481661596591397
3052 0.0606868977307511 2 5 "GO:0035616;GO:0060389" "histone H2B conserved C-terminal lysine deubiquitination" 0.332583313548053
-243 0.795896938088027 3 15 "GO:0035637;GO:0061337;GO:0086001;GO:0086002;GO:0086091" "regulation of heart rate by cardiac conduction" 0.943557139591964
1059 0.441433837920096 2 7 "GO:0035640" "exploration behavior" 0.774224152521764
-1019 0.353242891461425 2 11 "GO:0035646;GO:0043485" "endosome to pigment granule transport" 0.71877834267492
583 0.509272981692126 4 17 "GO:0035690" "cellular response to drug" 0.80710587155458
-1764 0.278193610804434 2 5 "GO:0035720" "intraciliary anterograde transport" 0.643978114589422
-201 0.831004188599103 2 15 "GO:0035721" "intraciliary retrograde transport" 0.952668120274371
1326 0.0198015514811737 2 41 "GO:0035725" "sodium ion transmembrane transport" 0.190923617487721
896 0.486142102751297 5 8 "GO:0035728;GO:0035729" "response to hepatocyte growth factor" 0.799650200716671
-603 0.436895378926681 2 22 "GO:0035735" "intraciliary transport involved in cilium assembly" 0.774224152521764
242 0.841912088822888 2 9 "GO:0035751" "regulation of lysosomal lumen pH" 0.958512781604248
-3865 0.0175220996784489 5 5 "GO:0035767;GO:0044795;GO:0060009;GO:0097368;GO:1902463" "endothelial cell chemotaxis" 0.178034764616065
-442 0.674066064606725 4 12 "GO:0035774" "positive regulation of insulin secretion involved in cellular response to glucose stimulus" 0.886349504135687
350 0.829837849281516 2 5 "GO:0035809" "regulation of urine volume" 0.952668120274371
-819 0.476490203634407 4 10 "GO:0035845" "photoreceptor cell outer segment organization" 0.79244248919844
1616 0.276614556817077 2 6 "GO:0035871" "protein K11-linked deubiquitination" 0.641745771815619
-1607 0.279399719586731 2 6 "GO:0035902" "response to immobilization stress" 0.644847900449151
1251 0.39961535481498 4 6 "GO:0035914" "skeletal muscle cell differentiation" 0.744000767591331
-2088 0.031821491256165 2 14 "GO:0035970" "peptidyl-threonine dephosphorylation" 0.239435220695036
864 0.595353614100701 6 5 "GO:0035973" "aggrephagy" 0.846797238584648
559 0.442563696012176 5 25 "GO:0035999" "tetrahydrofolate interconversion" 0.774978874090783
3623 3.04154991384782e-06 4 22 "GO:0036003;GO:0061408" "positive regulation of transcription from RNA polymerase II promoter in response to stress" 0.000321730093026249
-557 0.731926521194773 3 5 "GO:0036010" "protein localization to endosome" 0.913129098590249
